date,country,energy
2021-02,DE,0.8
2021-03,DE,-0.1
2021-04,DE,1.2
2021-05,DE,-0.3
2021-06,DE,-0.3
2021-07,DE,0.3
2021-08,DE,0.0
2021-09,DE,0.0
2021-10,DE,0.0
2021-11,DE,0.5
2021-12,DE,1.1
2022-01,DE,1.6
2022-02,DE,1.0
2022-03,DE,0.9
2022-04,DE,3.4
2022-05,DE,2.0
2022-06,DE,1.1
2022-07,DE,2.2
2022-08,DE,1.6
2022-09,DE,1.8
2022-10,DE,1.3
2022-11,DE,1.3
2022-12,DE,0.8
2023-01,DE,1.6
2023-02,DE,2.5
2023-03,DE,1.4
2023-04,DE,-0.7
2023-05,DE,-0.1
2023-06,DE,-0.1
2023-07,DE,-0.3
2023-08,DE,-0.3
2023-09,DE,0.3
2023-10,DE,0.0
2023-11,DE,0.5
2023-12,DE,0.2
2018-01,ES,0.3
2018-02,ES,-0.2
2018-03,ES,0.1
2018-04,ES,0.2
2018-05,ES,0.7
2018-06,ES,0.5
2018-07,ES,-0.8
2018-08,ES,0.0
2018-09,ES,0.0
2018-10,ES,1.3
2018-11,ES,-0.6
2018-12,ES,-0.2
2019-01,ES,-0.1
2019-02,ES,0.2
2019-03,ES,-0.4
2019-04,ES,0.0
2019-05,ES,0.4
2019-06,ES,0.4
2019-07,ES,-0.3
2019-08,ES,0.1
2019-09,ES,-0.1
2019-10,ES,1.6
2019-11,ES,-0.1
2019-12,ES,-0.1
2020-01,ES,0.3
2020-02,ES,0.2
2020-03,ES,0.1
2020-04,ES,1.5
2020-05,ES,0.0
2020-06,ES,-0.3
2020-07,ES,-0.9
2020-08,ES,0.1
2020-09,ES,0.1
2020-10,ES,1.5
2020-11,ES,-1.0
2020-12,ES,-0.3
2021-01,ES,0.6
2021-02,ES,0.0
2021-03,ES,0.0
2021-04,ES,0.3
2021-05,ES,0.4
2021-06,ES,0.0
2021-07,ES,-0.2
2021-08,ES,0.3
2021-09,ES,-0.1
2021-10,ES,1.4
2021-11,ES,0.6
2021-12,ES,1.3
2022-01,ES,0.7
2022-02,ES,0.8
2022-03,ES,1.2
2022-04,ES,3.6
2022-05,ES,1.2
2022-06,ES,1.9
2022-07,ES,0.3
2022-08,ES,0.5
2022-09,ES,0.5
2022-10,ES,2.4
2022-11,ES,0.4
2022-12,ES,1.6
2023-01,ES,0.3
2023-02,ES,1.8
2023-03,ES,1.1
2023-04,ES,0.3
2023-05,ES,0.4
2023-06,ES,0.4
2023-07,ES,0.7
2023-08,ES,0.2
2023-09,ES,0.5
2023-10,ES,1.3
2023-11,ES,0.1
2023-12,ES,-0.1
2018-01,FR,0.4
2018-02,FR,-0.2
2018-03,FR,0.4
2018-04,FR,0.0
2018-05,FR,1.0
2018-06,FR,-0.2
2018-07,FR,0.1
2018-08,FR,0.2
2018-09,FR,0.7
2018-10,FR,-0.2
2018-11,FR,-0.3
2018-12,FR,0.7
2019-01,FR,0.6
2019-02,FR,0.1
2019-03,FR,-0.3
2019-04,FR,0.1
2019-05,FR,0.8
2019-06,FR,0.1
2019-07,FR,0.7
2019-08,FR,0.5
2019-09,FR,-0.6
2019-10,FR,-0.5
2019-11,FR,0.1
2019-12,FR,0.7
2020-01,FR,0.5
2020-02,FR,-0.1
2020-03,FR,-0.1
2020-04,FR,2.3
2020-05,FR,0.6
2020-06,FR,-1.0
2020-07,FR,-1.2
2020-08,FR,0.2
2020-09,FR,-0.5
2020-10,FR,0.2
2020-11,FR,0.7
2020-12,FR,-0.4
2021-01,FR,0.3
2021-02,FR,-0.3
2021-03,FR,0.1
2021-04,FR,0.7
2021-05,FR,0.7
2021-06,FR,-0.8
2021-07,FR,0.1
2021-08,FR,0.8
2021-09,FR,-0.8
2021-10,FR,-0.2
2021-11,FR,0.4
2021-12,FR,0.6
2022-01,FR,0.7
2022-02,FR,0.4
2022-03,FR,1.0
2022-04,FR,1.5
2022-05,FR,1.0
2022-06,FR,0.8
2022-07,FR,1.0
2022-08,FR,1.8
2022-09,FR,1.3
2022-10,FR,1.9
2022-11,FR,0.4
2022-12,FR,0.5
2023-01,FR,1.8
2023-02,FR,1.8
2023-03,FR,1.9
2023-04,FR,0.4
2023-05,FR,0.3
2023-06,FR,0.2
2023-07,FR,0.0
2023-08,FR,0.4
2023-09,FR,-0.3
2023-10,FR,0.0
2023-11,FR,0.4
2023-12,FR,0.1
2018-01,IT,1.0
2018-02,IT,-0.9
2018-03,IT,0.3
2018-04,IT,0.3
2018-05,IT,0.8
2018-06,IT,-0.3
2018-07,IT,-0.9
2018-08,IT,0.0
2018-09,IT,-0.1
2018-10,IT,0.0
2018-11,IT,0.5
2018-12,IT,0.0
2019-01,IT,0.9
2019-02,IT,0.5
2019-03,IT,-0.6
2019-04,IT,-0.5
2019-05,IT,1.0
2019-06,IT,-0.5
2019-07,IT,-0.3
2019-08,IT,0.0
2019-09,IT,-0.4
2019-10,IT,0.1
2019-11,IT,0.7
2019-12,IT,0.0
2020-01,IT,0.9
2020-02,IT,0.1
2020-03,IT,0.3
2020-04,IT,1.3
2020-05,IT,0.6
2020-06,IT,-0.6
2020-07,IT,-1.4
2020-08,IT,-0.4
2020-09,IT,-0.1
2020-10,IT,0.4
2020-11,IT,0.5
2020-12,IT,-0.6
2021-01,IT,0.5
2021-02,IT,-0.1
2021-03,IT,0.0
2021-04,IT,0.6
2021-05,IT,0.5
2021-06,IT,-0.5
2021-07,IT,-0.6
2021-08,IT,0.4
2021-09,IT,0.1
2021-10,IT,0.4
2021-11,IT,0.9
2021-12,IT,0.8
2022-01,IT,1.5
2022-02,IT,1.0
2022-03,IT,1.0
2022-04,IT,1.3
2022-05,IT,1.3
2022-06,IT,1.1
2022-07,IT,0.1
2022-08,IT,0.9
2022-09,IT,1.3
2022-10,IT,1.9
2022-11,IT,0.9
2022-12,IT,0.3
2023-01,IT,0.9
2023-02,IT,1.7
2023-03,IT,0.7
2023-04,IT,0.4
2023-05,IT,1.0
2023-06,IT,0.4
2023-07,IT,0.0
2023-08,IT,0.1
2023-09,IT,0.1
2023-10,IT,-0.1
2023-11,IT,0.4
2023-12,IT,0.3
2018-01,DE,0.2
2018-02,DE,0.2
2018-03,DE,-0.1
2018-04,DE,0.4
2018-05,DE,0.0
2018-06,DE,0.2
2018-07,DE,-0.3
2018-08,DE,0.5
2018-09,DE,0.0
2018-10,DE,0.3
2018-11,DE,0.5
2018-12,DE,0.2
2019-01,DE,0.3
2019-02,DE,0.4
2019-03,DE,0.2
2019-04,DE,0.3
2019-05,DE,0.1
2019-06,DE,0.2
2019-07,DE,0.3
2019-08,DE,0.3
2019-09,DE,0.0
2019-10,DE,0.0
2019-11,DE,0.0
2019-12,DE,0.4
2020-01,DE,0.4
2020-02,DE,0.0
2020-03,DE,0.1
2020-04,DE,0.5
2020-05,DE,-0.2
2020-06,DE,0.5
2020-07,DE,-2.1
2020-08,DE,0.2
2020-09,DE,-0.1
2020-10,DE,-0.1
2020-11,DE,0.4
2020-12,DE,0.2
2021-01,DE,1.8
2021-02,DE,0.6
2021-03,DE,0.4
2021-04,DE,0.2
2021-05,DE,0.2
2021-06,DE,0.1
2021-07,DE,0.3
2021-08,DE,0.4
2021-09,DE,0.7
2021-10,DE,0.1
2021-11,DE,0.6
2021-12,DE,0.9
2022-01,DE,0.8
2022-02,DE,0.9
2022-03,DE,1.0
2022-04,DE,2.8
2022-05,DE,2.2
2022-06,DE,1.8
2022-07,DE,2.6
2022-08,DE,1.8
2022-09,DE,1.5
2022-10,DE,1.1
2022-11,DE,1.7
2022-12,DE,0.9
2023-01,DE,2.0
2023-02,DE,2.1
2023-03,DE,0.8
2023-04,DE,0.6
2023-05,DE,0.4
2023-06,DE,0.8
2023-07,DE,0.2
2023-08,DE,-0.2
2023-09,DE,0.4
2023-10,DE,0.2
2023-11,DE,0.2
2023-12,DE,-0.1
2018-01,ES,0.1
2018-02,ES,0.2
2018-03,ES,0.0
2018-04,ES,0.2
2018-05,ES,0.4
2018-06,ES,-0.1
2018-07,ES,0.2
2018-08,ES,0.1
2018-09,ES,0.1
2018-10,ES,0.1
2018-11,ES,-0.1
2018-12,ES,0.3
2019-01,ES,0.1
2019-02,ES,0.2
2019-03,ES,0.1
2019-04,ES,0.2
2019-05,ES,-0.1
2019-06,ES,0.1
2019-07,ES,0.1
2019-08,ES,0.3
2019-09,ES,-0.4
2019-10,ES,0.3
2019-11,ES,0.0
2019-12,ES,-0.1
2020-01,ES,0.1
2020-02,ES,0.2
2020-03,ES,0.2
2020-04,ES,0.4
2020-05,ES,0.2
2020-06,ES,-0.3
2020-07,ES,-0.3
2020-08,ES,-0.1
2020-09,ES,-0.2
2020-10,ES,-0.1
2020-11,ES,-0.1
2020-12,ES,0.2
2021-01,ES,-0.2
2021-02,ES,0.0
2021-03,ES,0.1
2021-04,ES,0.4
2021-05,ES,0.0
2021-06,ES,0.1
2021-07,ES,0.1
2021-08,ES,0.3
2021-09,ES,0.1
2021-10,ES,0.9
2021-11,ES,0.6
2021-12,ES,2.1
2022-01,ES,1.4
2022-02,ES,1.4
2022-03,ES,0.5
2022-04,ES,4.6
2022-05,ES,2.3
2022-06,ES,1.6
2022-07,ES,1.5
2022-08,ES,0.9
2022-09,ES,0.3
2022-10,ES,0.7
2022-11,ES,0.9
2022-12,ES,2.4
2023-01,ES,0.4
2023-02,ES,1.4
2023-03,ES,0.4
2023-04,ES,0.3
2023-05,ES,0.1
2023-06,ES,0.2
2023-07,ES,-0.1
2023-08,ES,0.2
2023-09,ES,-0.1
2023-10,ES,0.0
2023-11,ES,0.0
2023-12,ES,0.4
2018-01,FR,0.1
2018-02,FR,-0.1
2018-03,FR,0.1
2018-04,FR,0.1
2018-05,FR,0.3
2018-06,FR,0.3
2018-07,FR,0.1
2018-08,FR,0.2
2018-09,FR,0.0
2018-10,FR,0.0
2018-11,FR,0.1
2018-12,FR,0.2
2019-01,FR,0.2
2019-02,FR,0.2
2019-03,FR,0.2
2019-04,FR,0.1
2019-05,FR,0.0
2019-06,FR,0.1
2019-07,FR,-0.1
2019-08,FR,0.1
2019-09,FR,-0.1
2019-10,FR,0.1
2019-11,FR,0.0
2019-12,FR,0.0
2020-01,FR,0.0
2020-02,FR,0.0
2020-03,FR,0.1
2020-04,FR,1.7
2020-05,FR,-0.6
2020-06,FR,-0.5
2020-07,FR,-0.3
2020-08,FR,-0.1
2020-09,FR,-0.2
2020-10,FR,-0.1
2020-11,FR,0.0
2020-12,FR,0.1
2021-01,FR,0.0
2021-02,FR,0.1
2021-03,FR,0.3
2021-04,FR,0.2
2021-05,FR,0.1
2021-06,FR,-0.2
2021-07,FR,0.1
2021-08,FR,0.2
2021-09,FR,-0.1
2021-10,FR,0.2
2021-11,FR,0.5
2021-12,FR,0.5
2022-01,FR,0.8
2022-02,FR,0.3
2022-03,FR,0.9
2022-04,FR,0.8
2022-05,FR,1.5
2022-06,FR,0.8
2022-07,FR,1.0
2022-08,FR,1.6
2022-09,FR,0.6
2022-10,FR,1.3
2022-11,FR,0.9
2022-12,FR,0.8
2023-01,FR,1.8
2023-02,FR,1.1
2023-03,FR,1.8
2023-04,FR,1.1
2023-05,FR,0.5
2023-06,FR,0.2
2023-07,FR,0.2
2023-08,FR,0.3
2023-09,FR,0.0
2023-10,FR,0.0
2023-11,FR,0.2
2023-12,FR,-0.1
2018-01,IT,1.3
2018-02,IT,-1.1
2018-03,IT,0.5
2018-04,IT,0.8
2018-05,IT,-0.5
2018-06,IT,0.8
2018-07,IT,-0.4
2018-08,IT,0.4
2018-09,IT,-0.8
2018-10,IT,-0.3
2018-11,IT,0.4
2018-12,IT,-0.6
2019-01,IT,0.8
2019-02,IT,-0.4
2019-03,IT,0.3
2019-04,IT,0.1
2019-05,IT,0.3
2019-06,IT,0.3
2019-07,IT,0.3
2019-08,IT,0.3
2019-09,IT,-1.0
2019-10,IT,0.0
2019-11,IT,0.3
2019-12,IT,-0.4
2020-01,IT,0.4
2020-02,IT,-0.4
2020-03,IT,1.0
2020-04,IT,0.8
2020-05,IT,0.3
2020-06,IT,-0.3
2020-07,IT,-0.5
2020-08,IT,0.1
2020-09,IT,-1.1
2020-10,IT,-0.3
2020-11,IT,0.6
2020-12,IT,-0.1
2021-01,IT,0.4
2021-02,IT,-0.8
2021-03,IT,0.6
2021-04,IT,0.3
2021-05,IT,-0.1
2021-06,IT,0.3
2021-07,IT,0.1
2021-08,IT,0.3
2021-09,IT,-0.4
2021-10,IT,0.1
2021-11,IT,1.4
2021-12,IT,0.9
2022-01,IT,1.1
2022-02,IT,0.6
2022-03,IT,1.5
2022-04,IT,2.2
2022-05,IT,1.2
2022-06,IT,2.1
2022-07,IT,1.8
2022-08,IT,1.1
2022-09,IT,0.3
2022-10,IT,1.8
2022-11,IT,1.6
2022-12,IT,1.1
2023-01,IT,1.1
2023-02,IT,1.2
2023-03,IT,0.8
2023-04,IT,0.6
2023-05,IT,0.3
2023-06,IT,0.2
2023-07,IT,0.1
2023-08,IT,0.5
2023-09,IT,-1.0
2023-10,IT,-0.2
2023-11,IT,0.1
2023-12,IT,0.0
2018-01,DE,-0.8
2018-02,DE,1.9
2018-03,DE,1.1
2018-04,DE,0.3
2018-05,DE,-0.5
2018-06,DE,0.7
2018-07,DE,0.2
2018-08,DE,0.4
2018-09,DE,-0.4
2018-10,DE,0.5
2018-11,DE,-0.5
2018-12,DE,0.6
2019-01,DE,0.2
2019-02,DE,1.5
2019-03,DE,1.3
2019-04,DE,0.5
2019-05,DE,0.2
2019-06,DE,0.0
2019-07,DE,0.7
2019-08,DE,-1.4
2019-09,DE,0.8
2019-10,DE,0.1
2019-11,DE,-0.1
2019-12,DE,-0.2
2020-01,DE,0.2
2020-02,DE,-0.5
2020-03,DE,1.2
2020-04,DE,0.3
2020-05,DE,2.4
2020-06,DE,-1.0
2020-07,DE,-2.2
2020-08,DE,0.2
2020-09,DE,-0.7
2020-10,DE,0.2
2020-11,DE,0.8
2020-12,DE,0.1
2021-01,DE,1.8
2021-02,DE,1.0
2021-03,DE,0.1
2021-04,DE,0.7
2021-05,DE,-0.4
2021-06,DE,-0.2
2021-07,DE,0.3
2021-08,DE,-0.5
2021-09,DE,1.2
2021-10,DE,-1.0
2021-11,DE,0.0
2021-12,DE,-0.6
2022-01,DE,0.7
2022-02,DE,1.2
2022-03,DE,0.3
2022-04,DE,5.5
2022-05,DE,4.1
2022-06,DE,0.7
2022-07,DE,1.1
2022-08,DE,5.5
2022-09,DE,0.6
2022-10,DE,2.3
2022-11,DE,0.7
2022-12,DE,0.2
2023-01,DE,0.5
2023-02,DE,0.0
2023-03,DE,0.9
2023-04,DE,1.8
2023-05,DE,3.2
2023-06,DE,1.3
2023-07,DE,0.8
2023-08,DE,-0.8
2023-09,DE,1.9
2023-10,DE,0.9
2023-11,DE,-0.5
2023-12,DE,0.5
2018-01,ES,0.5
2018-02,ES,0.5
2018-03,ES,-1.4
2018-04,ES,1.3
2018-05,ES,0.9
2018-06,ES,-1.6
2018-07,ES,0.2
2018-08,ES,0.6
2018-09,ES,0.1
2018-10,ES,0.0
2018-11,ES,0.2
2018-12,ES,-0.3
2019-01,ES,0.5
2019-02,ES,-1.5
2019-03,ES,0.2
2019-04,ES,1.4
2019-05,ES,0.6
2019-06,ES,-0.8
2019-07,ES,-0.2
2019-08,ES,0.2
2019-09,ES,0.8
2019-10,ES,-1.2
2019-11,ES,0.9
2019-12,ES,-1.0
2020-01,ES,1.7
2020-02,ES,-1.1
2020-03,ES,0.3
2020-04,ES,1.2
2020-05,ES,0.4
2020-06,ES,-1.1
2020-07,ES,0.3
2020-08,ES,0.2
2020-09,ES,0.2
2020-10,ES,-0.2
2020-11,ES,-0.2
2020-12,ES,0.1
2021-01,ES,0.3
2021-02,ES,-0.5
2021-03,ES,-0.7
2021-04,ES,0.7
2021-05,ES,0.4
2021-06,ES,-0.3
2021-07,ES,0.6
2021-08,ES,-0.2
2021-09,ES,0.2
2021-10,ES,-0.5
2021-11,ES,0.4
2021-12,ES,2.1
2022-01,ES,5.5
2022-02,ES,0.8
2022-03,ES,0.3
2022-04,ES,0.5
2022-05,ES,0.4
2022-06,ES,-0.3
2022-07,ES,0.6
2022-08,ES,0.4
2022-09,ES,2.4
2022-10,ES,2.1
2022-11,ES,-0.2
2022-12,ES,7.7
2023-01,ES,3.7
2023-02,ES,2.2
2023-03,ES,1.1
2023-04,ES,1.2
2023-05,ES,-0.9
2023-06,ES,0.0
2023-07,ES,0.6
2023-08,ES,0.0
2023-09,ES,-0.1
2023-10,ES,0.4
2023-11,ES,0.2
2023-12,ES,-0.1
2018-01,FR,-0.3
2018-02,FR,0.1
2018-03,FR,0.1
2018-04,FR,0.3
2018-05,FR,0.7
2018-06,FR,0.8
2018-07,FR,0.2
2018-08,FR,0.0
2018-09,FR,0.2
2018-10,FR,0.6
2018-11,FR,-0.2
2018-12,FR,0.5
2019-01,FR,-0.1
2019-02,FR,-0.1
2019-03,FR,0.2
2019-04,FR,-0.1
2019-05,FR,-0.3
2019-06,FR,-0.6
2019-07,FR,0.2
2019-08,FR,0.2
2019-09,FR,-0.6
2019-10,FR,0.3
2019-11,FR,0.0
2019-12,FR,-0.6
2020-01,FR,-0.4
2020-02,FR,1.1
2020-03,FR,1.0
2020-04,FR,-0.3
2020-05,FR,0.6
2020-06,FR,-1.1
2020-07,FR,0.4
2020-08,FR,0.2
2020-09,FR,-0.7
2020-10,FR,-0.2
2020-11,FR,0.8
2020-12,FR,0.6
2021-01,FR,-1.2
2021-02,FR,0.5
2021-03,FR,-0.3
2021-04,FR,-0.2
2021-05,FR,0.3
2021-06,FR,0.0
2021-07,FR,0.0
2021-08,FR,0.1
2021-09,FR,-0.7
2021-10,FR,0.3
2021-11,FR,0.6
2021-12,FR,0.5
2022-01,FR,0.2
2022-02,FR,0.5
2022-03,FR,0.7
2022-04,FR,0.6
2022-05,FR,2.9
2022-06,FR,0.9
2022-07,FR,1.6
2022-08,FR,1.3
2022-09,FR,1.4
2022-10,FR,2.0
2022-11,FR,2.2
2022-12,FR,0.7
2023-01,FR,1.2
2023-02,FR,2.2
2023-03,FR,2.3
2023-04,FR,2.0
2023-05,FR,0.7
2023-06,FR,-0.3
2023-07,FR,1.1
2023-08,FR,0.3
2023-09,FR,0.0
2023-10,FR,0.1
2023-11,FR,0.3
2023-12,FR,0.1
2018-01,IT,1.6
2018-02,IT,-1.0
2018-03,IT,-0.6
2018-04,IT,1.3
2018-05,IT,-0.9
2018-06,IT,1.0
2018-07,IT,0.6
2018-08,IT,-0.3
2018-09,IT,-2.5
2018-10,IT,0.3
2018-11,IT,0.0
2018-12,IT,-0.7
2019-01,IT,1.7
2019-02,IT,1.2
2019-03,IT,-1.8
2019-04,IT,2.5
2019-05,IT,-0.3
2019-06,IT,1.2
2019-07,IT,-0.6
2019-08,IT,-0.1
2019-09,IT,-1.7
2019-10,IT,-0.3
2019-11,IT,0.3
2019-12,IT,-0.4
2020-01,IT,1.3
2020-02,IT,-0.4
2020-03,IT,1.0
2020-04,IT,0.9
2020-05,IT,-0.1
2020-06,IT,0.0
2020-07,IT,-0.9
2020-08,IT,0.0
2020-09,IT,-0.9
2020-10,IT,0.1
2020-11,IT,-0.3
2020-12,IT,0.0
2021-01,IT,1.0
2021-02,IT,-0.6
2021-03,IT,-0.4
2021-04,IT,1.0
2021-05,IT,0.4
2021-06,IT,0.6
2021-07,IT,0.0
2021-08,IT,0.0
2021-09,IT,-0.6
2021-10,IT,0.1
2021-11,IT,0.4
2021-12,IT,0.7
2022-01,IT,1.4
2022-02,IT,0.6
2022-03,IT,1.4
2022-04,IT,2.6
2022-05,IT,3.5
2022-06,IT,3.7
2022-07,IT,4.2
2022-08,IT,2.7
2022-09,IT,2.5
2022-10,IT,2.8
2022-11,IT,3.5
2022-12,IT,2.2
2023-01,IT,2.0
2023-02,IT,1.7
2023-03,IT,1.3
2023-04,IT,0.6
2023-05,IT,1.4
2023-06,IT,0.4
2023-07,IT,0.4
2023-08,IT,0.4
2023-09,IT,-1.9
2023-10,IT,-0.9
2023-11,IT,-1.0
2023-12,IT,-0.8
2018-01,DE,-1.0
2018-02,DE,0.5
2018-03,DE,0.7
2018-04,DE,0.2
2018-05,DE,1.0
2018-06,DE,0.1
2018-07,DE,0.8
2018-08,DE,0.0
2018-09,DE,0.1
2018-10,DE,0.1
2018-11,DE,-1.2
2018-12,DE,0.2
2019-01,DE,-0.9
2019-02,DE,0.5
2019-03,DE,0.4
2019-04,DE,1.0
2019-05,DE,0.2
2019-06,DE,0.3
2019-07,DE,0.4
2019-08,DE,-0.1
2019-09,DE,0.0
2019-10,DE,0.0
2019-11,DE,-0.8
2019-12,DE,0.5
2020-01,DE,-0.8
2020-02,DE,0.6
2020-03,DE,0.0
2020-04,DE,0.5
2020-05,DE,-0.1
2020-06,DE,0.7
2020-07,DE,-0.5
2020-08,DE,-0.2
2020-09,DE,-0.3
2020-10,DE,0.0
2020-11,DE,-1.0
2020-12,DE,0.6
2021-01,DE,1.4
2021-02,DE,0.6
2021-03,DE,0.4
2021-04,DE,0.5
2021-05,DE,0.3
2021-06,DE,0.3
2021-07,DE,0.6
2021-08,DE,0.1
2021-09,DE,0.2
2021-10,DE,0.6
2021-11,DE,0.2
2021-12,DE,0.3
2022-01,DE,0.9
2022-02,DE,0.9
2022-03,DE,2.5
2022-04,DE,0.7
2022-05,DE,1.0
2022-06,DE,0.0
2022-07,DE,0.7
2022-08,DE,0.5
2022-09,DE,2.2
2022-10,DE,1.1
2022-11,DE,0.0
2022-12,DE,-1.2
2023-01,DE,0.5
2023-02,DE,1.0
2023-03,DE,1.0
2023-04,DE,0.6
2023-05,DE,-0.1
2023-06,DE,0.4
2023-07,DE,0.5
2023-08,DE,0.4
2023-09,DE,0.1
2023-10,DE,-0.1
2023-11,DE,-0.7
2023-12,DE,0.2
2018-01,ES,-1.5
2018-02,ES,0.1
2018-03,ES,1.2
2018-04,ES,0.8
2018-05,ES,0.9
2018-06,ES,0.2
2018-07,ES,-1.2
2018-08,ES,0.1
2018-09,ES,0.6
2018-10,ES,0.7
2018-11,ES,-0.2
2018-12,ES,-0.5
2019-01,ES,-1.7
2019-02,ES,0.2
2019-03,ES,1.4
2019-04,ES,1.1
2019-05,ES,0.2
2019-06,ES,-0.1
2019-07,ES,-1.1
2019-08,ES,-0.1
2019-09,ES,0.4
2019-10,ES,0.7
2019-11,ES,0.0
2019-12,ES,-0.1
2020-01,ES,-1.4
2020-02,ES,-0.1
2020-03,ES,0.6
2020-04,ES,0.4
2020-05,ES,0.1
2020-06,ES,0.4
2020-07,ES,-1.6
2020-08,ES,0.0
2020-09,ES,0.4
2020-10,ES,0.3
2020-11,ES,0.1
2020-12,ES,0.2
2021-01,ES,-0.4
2021-02,ES,-0.6
2021-03,ES,1.9
2021-04,ES,1.1
2021-05,ES,0.5
2021-06,ES,0.5
2021-07,ES,-1.2
2021-08,ES,0.4
2021-09,ES,1.1
2021-10,ES,1.6
2021-11,ES,0.2
2021-12,ES,1.2
2022-01,ES,-0.8
2022-02,ES,0.8
2022-03,ES,3.9
2022-04,ES,-0.3
2022-05,ES,0.7
2022-06,ES,1.9
2022-07,ES,-0.6
2022-08,ES,0.3
2022-09,ES,-0.2
2022-10,ES,0.0
2022-11,ES,-0.3
2022-12,ES,0.0
2023-01,ES,-0.4
2023-02,ES,0.9
2023-03,ES,1.1
2023-04,ES,0.5
2023-05,ES,-0.1
2023-06,ES,0.6
2023-07,ES,-0.1
2023-08,ES,0.5
2023-09,ES,0.6
2023-10,ES,0.3
2023-11,ES,-0.5
2023-12,ES,0.0
2018-01,FR,-0.1
2018-02,FR,0.0
2018-03,FR,1.1
2018-04,FR,0.2
2018-05,FR,0.5
2018-06,FR,0.0
2018-07,FR,-0.1
2018-08,FR,0.5
2018-09,FR,-0.2
2018-10,FR,0.1
2018-11,FR,-0.2
2018-12,FR,0.1
2019-01,FR,-0.5
2019-02,FR,0.1
2019-03,FR,0.9
2019-04,FR,0.4
2019-05,FR,0.1
2019-06,FR,0.3
2019-07,FR,-0.2
2019-08,FR,0.5
2019-09,FR,-0.4
2019-10,FR,-0.1
2019-11,FR,0.1
2019-12,FR,0.5
2020-01,FR,-0.5
2020-02,FR,0.0
2020-03,FR,0.1
2020-04,FR,0.0
2020-05,FR,0.2
2020-06,FR,0.1
2020-07,FR,0.4
2020-08,FR,-0.1
2020-09,FR,-0.6
2020-10,FR,0.0
2020-11,FR,0.2
2020-12,FR,0.2
2021-01,FR,0.3
2021-02,FR,0.0
2021-03,FR,0.7
2021-04,FR,0.2
2021-05,FR,0.3
2021-06,FR,0.2
2021-07,FR,0.1
2021-08,FR,0.7
2021-09,FR,-0.2
2021-10,FR,0.4
2021-11,FR,0.4
2021-12,FR,0.2
2022-01,FR,0.2
2022-02,FR,0.9
2022-03,FR,1.6
2022-04,FR,0.5
2022-05,FR,0.8
2022-06,FR,0.9
2022-07,FR,0.3
2022-08,FR,0.5
2022-09,FR,-0.5
2022-10,FR,1.2
2022-11,FR,0.4
2022-12,FR,-0.1
2023-01,FR,0.4
2023-02,FR,1.1
2023-03,FR,1.0
2023-04,FR,0.7
2023-05,FR,-0.1
2023-06,FR,0.2
2023-07,FR,0.1
2023-08,FR,1.1
2023-09,FR,-0.6
2023-10,FR,0.2
2023-11,FR,-0.2
2023-12,FR,0.1
2018-01,IT,-1.6
2018-02,IT,-0.4
2018-03,IT,2.2
2018-04,IT,0.5
2018-05,IT,0.2
2018-06,IT,0.2
2018-07,IT,-1.3
2018-08,IT,-0.2
2018-09,IT,1.7
2018-10,IT,0.1
2018-11,IT,-0.2
2018-12,IT,-0.1
2019-01,IT,-1.7
2019-02,IT,-0.2
2019-03,IT,2.2
2019-04,IT,0.5
2019-05,IT,0.1
2019-06,IT,0.0
2019-07,IT,-1.8
2019-08,IT,0.0
2019-09,IT,1.5
2019-10,IT,0.1
2019-11,IT,-0.2
2019-12,IT,0.1
2020-01,IT,-1.8
2020-02,IT,-0.5
2020-03,IT,2.2
2020-04,IT,0.5
2020-05,IT,-0.4
2020-06,IT,0.0
2020-07,IT,-0.7
2020-08,IT,-1.2
2020-09,IT,0.9
2020-10,IT,0.6
2020-11,IT,0.0
2020-12,IT,0.2
2021-01,IT,-0.8
2021-02,IT,-0.2
2021-03,IT,1.7
2021-04,IT,0.8
2021-05,IT,0.0
2021-06,IT,0.1
2021-07,IT,-0.9
2021-08,IT,0.1
2021-09,IT,1.3
2021-10,IT,0.9
2021-11,IT,0.7
2021-12,IT,0.5
2022-01,IT,-0.1
2022-02,IT,0.9
2022-03,IT,2.4
2022-04,IT,0.3
2022-05,IT,0.9
2022-06,IT,1.2
2022-07,IT,-1.1
2022-08,IT,0.8
2022-09,IT,1.7
2022-10,IT,3.8
2022-11,IT,0.6
2022-12,IT,0.2
2023-01,IT,-1.4
2023-02,IT,0.1
2023-03,IT,0.7
2023-04,IT,0.8
2023-05,IT,0.4
2023-06,IT,0.0
2023-07,IT,-1.5
2023-08,IT,0.1
2023-09,IT,1.8
2023-10,IT,0.0
2023-11,IT,-0.5
2023-12,IT,0.2
2018-01,DE,2.8
2018-02,DE,2.5
2018-03,DE,2.6
2018-04,DE,2.7
2018-05,DE,2.8
2018-06,DE,2.9
2018-07,DE,2.9
2018-08,DE,2.9
2018-09,DE,2.8
2018-10,DE,2.7
2018-11,DE,2.6
2018-12,DE,2.5
2019-01,DE,2.3
2019-02,DE,2.3
2019-03,DE,2.1
2019-04,DE,1.8
2019-05,DE,1.6
2019-06,DE,1.4
2019-07,DE,1.4
2019-08,DE,1.4
2019-09,DE,1.3
2019-10,DE,1.2
2019-11,DE,1.2
2019-12,DE,1.3
2020-01,DE,1.4
2020-02,DE,1.6
2020-03,DE,1.9
